axis,num_traits,mean_abs_shift,max_abs_shift,signed_mean_shift,trait_mean_std,strongest_positive_trait,strongest_positive_mean_delta,strongest_negative_trait,strongest_negative_mean_delta
passionate,50,0.1821170316736845,0.5946202367544174,0.1821170316736845,0.10108815956438265,playful,0.5946202367544174,formal,0.008904623091220856
creative,50,0.18085094642631855,0.44263670086860657,0.1795633353558016,0.0863433508866452,playful,0.44263670086860657,concise,-0.03219027676292368
qualitative,50,0.18002738420371867,0.42987118154764176,0.16860278662947173,0.11844321533770996,inspirational,0.42987118154764176,concise,-0.1756940204146746
quantitative,50,0.17820827523820268,0.4657879257202148,-0.16728192556351387,0.12257406011086822,data_driven,0.14678652495145797,pessimistic,-0.4657879257202148
deconstructionist,50,0.1698743006211284,0.3739052293251972,0.1698743006211284,0.066349391019289,speculative,0.3739052293251972,concise,0.010936494815993953
passive_aggressive,50,0.16918928964630317,0.4903636610507965,0.16918928964630317,0.07437362822282877,playful,0.4903636610507965,serious,0.06648226022720337
decisive,50,0.1687567888977398,0.40939576309174297,-0.1667903373764817,0.09836628899801887,concise,0.04916128803145241,pessimistic,-0.40939576309174297
effusive,50,0.16759360204338006,0.6700892540812492,0.16423489367364816,0.11843450314285815,playful,0.6700892540812492,formal,-0.07826050192117691
flirty,50,0.1674834800842891,0.5808634078502655,0.1674834800842891,0.08889002617948576,playful,0.5808634078502655,formal,0.018257559537887574
paranoid,50,0.16606104541287955,0.5595969629287719,0.1650395639704281,0.10530844187319421,playful,0.5595969629287719,formal,-0.025537036061286926
ironic,50,0.1641307870385031,0.6153577655553818,0.1641307870385031,0.09601510648504867,playful,0.6153577655553818,formal,0.034909229278564456
reserved,50,0.16380232672879802,0.5018960452079773,-0.15787939919776187,0.10975051927204937,formal,0.1151190459728241,playful,-0.5018960452079773
urgent,50,0.1637237421233207,0.3632984546944499,-0.159678073969639,0.09847511365499867,concise,0.09592847108236842,pessimistic,-0.3632984546944499
irreverent,50,0.1624956168185411,0.719507309794426,0.15446356449233875,0.13850025827924345,playful,0.719507309794426,formal,-0.14250386238098145
data_driven,50,0.16005356790763936,0.43248726904392243,-0.14505873749000633,0.12032424228275605,data_driven,0.16940824091434478,pessimistic,-0.43248726904392243
accommodating,50,0.15644047579312542,0.3968834573030472,0.15211187438061002,0.09158803297156821,playful,0.3968834573030472,concise,-0.052395337336772194
hedonistic,50,0.1561093776225396,0.657647790312767,0.1551714112996407,0.11217004967573632,playful,0.657647790312767,formal,-0.02344915807247162
contrarian,50,0.15153037180398413,0.3483026671782136,0.1509204106995911,0.07408712790229402,entertaining,0.3483026671782136,formal,-0.015249027609825135
experiential,50,0.1512894494458143,0.47794584680348634,0.12576066897757682,0.13354030528278024,playful,0.47794584680348634,formal,-0.22671694170683623
iconoclastic,50,0.15079050607285482,0.4075787492841482,0.15047383555374128,0.07608028420089999,playful,0.4075787492841482,formal,-0.007916762977838516
chaotic,50,0.15071436360573942,0.3812177364528179,0.1499428024414312,0.0753734962984973,playful,0.3812177364528179,concise,-0.01928902910770597
libertarian,50,0.1506793890319997,0.3644081544876099,0.1506793890319997,0.06177837000696515,playful,0.3644081544876099,big_picture,0.049625346660614016
animated,50,0.15020616104326706,0.5274699778854847,0.15020616104326706,0.08616826062674725,playful,0.5274699778854847,concise,0.0045556383761199745
forgiving,50,0.14911001147479858,0.4088236194849014,0.14502280654759253,0.09746634475357265,playful,0.4088236194849014,formal,-0.099545077085495
rebellious,50,0.14749667219965784,0.4077286388725042,0.1467081108912739,0.0802733651560212,playful,0.4077286388725042,formal,-0.019714032709598543
mischievous,50,0.14569645949248977,0.6505959382653237,0.14569645949248977,0.09928874949644988,playful,0.6505959382653237,formal,0.013210079669952392
arrogant,50,0.14554055427477758,0.3293445113301277,0.14554055427477758,0.0628742227905524,entertaining,0.3293445113301277,concise,0.007968323456274497
edgy,50,0.14329042296013145,0.5573462694883347,0.1417382481535366,0.09801029028248993,playful,0.5573462694883347,formal,-0.03880437016487122
philosophical,50,0.14311335973379719,0.39222538053077094,0.12845940117661347,0.11423114242435616,speculative,0.39222538053077094,concise,-0.25926307800251086
reactive,50,0.14140193282142943,0.5284125876426696,0.1337704217567533,0.11523615849371789,playful,0.5284125876426696,formal,-0.08237067699432372
eclectic,50,0.14100639520220462,0.37418430814376247,0.14100639520220462,0.08321136528878345,stoic,0.37418430814376247,casual,0.00911521703004837
zealous,50,0.14095699165683032,0.48725386559963224,0.14095699165683032,0.08296148241406202,playful,0.48725386559963224,factual,0.018058172464370727
relativist,50,0.14029839336230998,0.32337651219294994,0.14029839336230998,0.07894288542018454,speculative,0.32337651219294994,practical,0.03630266174674034
earnest,50,0.1384477957264283,0.5371291053295135,-0.12916294006723686,0.11653593425184484,formal,0.10234464764595032,playful,-0.5371291053295135
challenging,50,0.13828281819224172,0.3212089502841842,0.13828281819224172,0.06028603593764307,speculative,0.3212089502841842,calm,0.028974580466747283
goofy,50,0.1356367079852638,0.6957848417758942,0.1294467863677559,0.1262248835089522,playful,0.6957848417758942,formal,-0.09305528879165649
charismatic,50,0.13024227896149662,0.4132712597772479,0.13012202638728157,0.07316100107075216,playful,0.4132712597772479,concise,-0.0030063143553766044
eloquent,50,0.1293538177823147,0.43820457918569444,0.10950053958024865,0.1274519489231591,verbose,0.43820457918569444,casual,-0.15736951811239122
manic,50,0.12915548560460824,0.6087669467926026,0.12602704508146065,0.10804921637694066,playful,0.6087669467926026,formal,-0.06533216953277587
dramatic,50,0.12867690131694462,0.37835622906684874,0.12840640060223016,0.07987277366188411,playful,0.37835622906684874,concise,-0.006762517867861567
esoteric,50,0.12837763548204795,0.49654002249240875,0.022736497835880387,0.17037006953837755,formal,0.49654002249240875,casual,-0.32487593427300454
historical,50,0.12539259095720948,0.2502093153948687,0.12539259095720948,0.04430562517164391,speculative,0.2502093153948687,concise,0.05147475165289801
absolutist,50,0.12517554862236607,0.28050370335578917,-0.12497433171009646,0.0550118644693389,formal,0.0050304228067398074,pessimistic,-0.28050370335578917
theoretical,50,0.12265297533787348,0.41155022898688914,-0.027389499054331617,0.15207698927493013,formal,0.41155022898688914,casual,-0.3251644778251648
enigmatic,50,0.12154318003830188,0.3370724871754646,0.12154318003830188,0.07110806379817677,playful,0.3370724871754646,educational,0.036921909153461455
humble,50,0.12150733301647978,0.3131884467601776,0.08602793048353546,0.11834746038278739,playful,0.3131884467601776,formal,-0.28369329795241355
fundamentalist,50,0.11790994951429075,0.3246864724159241,-0.11608243245460374,0.07411541190307895,formal,0.03796868681907654,pessimistic,-0.3246864724159241
grandiose,50,0.11789183655577178,0.37862662214499254,0.11192760972286644,0.09779677233901407,stoic,0.37862662214499254,concise,-0.07370369680024483
chill,50,0.11712370473703147,0.2656883609294891,0.10817353854798052,0.0815511542416727,playful,0.2656883609294891,formal,-0.06876450598239899
nonchalant,50,0.11668075693470956,0.5100356680154801,0.10253934909647504,0.11327015590203976,playful,0.5100356680154801,formal,-0.11958593130111694
innovative,50,0.11626878459352719,0.3354823415353894,0.11626878459352719,0.0635741976730572,playful,0.3354823415353894,patient,0.040929260291159154
poetic,50,0.11614227766147048,0.42241583198308946,0.11614227766147048,0.07186142901859019,playful,0.42241583198308946,factual,0.028772754073143007
grounded,50,0.11523297927626457,0.3999469152092934,-0.09503145426092845,0.12126764311614933,casual,0.12909186273813247,verbose,-0.3999469152092934
naive,50,0.11439445025517107,0.42330737262964246,0.08229176556929779,0.11584018017332039,playful,0.42330737262964246,analytical,-0.13062715411186218
existentialist,50,0.11363690830640769,0.30194726064801214,0.11023200856022813,0.06730014028377333,playful,0.30194726064801214,formal,-0.07414973735809326
essentialist,50,0.11361518027559066,0.28976323537528514,-0.11087649289753719,0.0646234857883006,formal,0.06599727388471364,pessimistic,-0.28976323537528514
dominant,50,0.11206905368431146,0.29734889522194863,-0.06124759950478291,0.11934358456724532,formal,0.19652798637747765,playful,-0.29734889522194863
traditional,50,0.10823754202856102,0.32067893132567404,-0.10822557915581742,0.06360678679345341,formal,0.00029907181859016417,playful,-0.32067893132567404
circumspect,50,0.10750674238422694,0.2834703095257282,0.09273997483060428,0.08302021839950167,verbose,0.2834703095257282,concise,-0.26195251780587275
temperamental,50,0.10649513302333698,0.5257652515172958,0.09659147546959082,0.10356688616885289,playful,0.5257652515172958,formal,-0.10759599208831787
romantic,50,0.10591252747859288,0.3650409831106663,0.10402153200833969,0.07149292261603772,playful,0.3650409831106663,concise,-0.047274886756329924
visceral,50,0.10539874697722983,0.47762723863124845,0.09079391919723989,0.10283416976080265,playful,0.47762723863124845,formal,-0.11952133655548096
nostalgic,50,0.10414040590396909,0.2839293748140335,0.10045607654566201,0.05777831853175496,playful,0.2839293748140335,concise,-0.09210823395767727
impulsive,50,0.10356929102235841,0.45462453722953794,0.09059397564592997,0.10128575700443884,playful,0.45462453722953794,formal,-0.07204948425292969
verbose,50,0.10086303270196227,0.674990937516496,0.05169092302511737,0.13714606103746418,formal,0.28067456126213075,concise,-0.674990937516496
sassy,50,0.09987155855744445,0.49943216681480407,0.09284958079903687,0.09401607947214456,playful,0.49943216681480407,formal,-0.10002313256263733
calm,50,0.09889422014973048,0.4634163123369217,-0.08986684306881314,0.09464038353899547,formal,0.10201930165290833,playful,-0.4634163123369217
deterministic,50,0.09787407719626827,0.24027653608471156,0.09656833965251783,0.05696310575480755,verbose,0.24027653608471156,concise,-0.03264343859376134
diplomatic,50,0.09779655395321427,0.41833598852157594,-0.09541731172375259,0.08052433405400239,formal,0.03889868021011353,playful,-0.41833598852157594
abstract,50,0.09751123893739207,0.28972519174218175,-0.015572005847832047,0.12298160071833844,formal,0.28972519174218175,concise,-0.25205800173854503
extroverted,50,0.09709993437038321,0.43089416131377223,0.09491283398376364,0.07466641715772725,playful,0.43089416131377223,formal,-0.0546775096654892
misanthropic,50,0.09677693529007315,0.3550890517234802,0.09675242636082054,0.06627320734584383,playful,0.3550890517234802,formal,-0.0006127232313156128
understated,50,0.09519956075872607,0.26243954241275785,0.07519972278386597,0.08641879050568342,casual,0.26243954241275785,inspirational,-0.11812981605529785
spiritual,50,0.0941705827296438,0.281368521861732,0.09092875922441618,0.06598066091881345,inspirational,0.281368521861732,concise,-0.06085956071478289
concise,50,0.09328495518912552,0.7056359737306028,-0.03864152731139035,0.137249880188343,concise,0.7056359737306028,verbose,-0.26402194738388063
mystical,50,0.09234920487326675,0.26832899034023283,0.09005214415640977,0.06662184104621571,inspirational,0.26832899034023283,data_driven,-0.05262062622234225
pacifist,50,0.09205248973565809,0.2456373655796051,0.09205248973565809,0.047729037488004986,playful,0.2456373655796051,analytical,0.020004156827926636
futuristic,50,0.09080880843015192,0.2358703459708058,0.09080880843015192,0.05248071862145699,speculative,0.2358703459708058,patient,0.023325351253151893
conceptual,50,0.0906302604868345,0.30025611571967603,-0.013210014803479865,0.11656251691256223,formal,0.30025611571967603,playful,-0.2382311975210905
confident,50,0.08990940284497563,0.20311984658241272,-0.07112307496676178,0.07913915310856194,formal,0.15810738295316695,pessimistic,-0.20311984658241272
adventurous,50,0.0887196152554648,0.39051190108060835,0.0887196152554648,0.07135429240327526,playful,0.39051190108060835,factual,0.010441911965608596
fatalistic,50,0.0874602355316726,0.2789521049994689,0.0874602355316726,0.0585849891154422,stoic,0.2789521049994689,proactive,0.009765214174985886
bombastic,50,0.0874029587861981,0.34210492387413977,0.05276108910949431,0.10787924523440562,formal,0.34210492387413977,casual,-0.16272657379508018
epicurean,50,0.08690774182184482,0.3405515843629837,0.05605601403127974,0.10439678849877214,formal,0.3405515843629837,concise,-0.1663578077143914
submissive,50,0.08679054949854796,0.23501626253128052,0.08183247411822263,0.060317724683992935,playful,0.23501626253128052,big_picture,-0.047621309757232666
radical,50,0.08578069121733883,0.22023622296750545,0.08578069121733883,0.042743718248424205,entertaining,0.22023622296750545,cautious,0.019101296961307527
literal,50,0.08517543762119198,0.25559913873672485,-0.08357227615345937,0.06085644623035312,concise,0.028971988002996187,inspirational,-0.25559913873672485
critical,50,0.08417806277431733,0.2424141541503522,0.08388609385498054,0.05417344338357018,speculative,0.2424141541503522,calm,-0.007299222983419895
deontological,50,0.0837429269134758,0.29608374350779765,-0.08135933240053635,0.05955547832528109,curious,0.020135970115661622,concise,-0.29608374350779765
neurotic,50,0.08213345628831964,0.3767543774843216,0.05512058344934562,0.09169545232269193,playful,0.3767543774843216,formal,-0.13085070610046387
moderate,50,0.08202559435616955,0.3316962039470673,-0.08139718115579113,0.0638658862960924,analytical,0.015710330009460448,playful,-0.3316962039470673
utilitarian,50,0.08137970788572214,0.18297236740589143,-0.07808697905843251,0.05017275250862701,data_driven,0.032822680324316025,playful,-0.18297236740589143
sardonic,50,0.07675539317926194,0.43147942662239075,0.07220627380212571,0.08047953245620021,playful,0.43147942662239075,big_picture,-0.03115497350692749
curious,50,0.07634334053849637,0.3121245624245824,0.02179535692467376,0.10014282374663572,inspirational,0.2673166859149933,concise,-0.3121245624245824
sarcastic,50,0.07604322470221878,0.377121798992157,0.07604322470221878,0.06176366868733175,playful,0.377121798992157,big_picture,0.01594315767288208
anxious,50,0.07499277656800246,0.3291178700327873,0.05439649860847231,0.08047934803101592,playful,0.3291178700327873,formal,-0.1144057846069336
wry,50,0.07475703221162576,0.3990066623687744,0.07238362332185526,0.07314795792187614,playful,0.3990066623687744,inspirational,-0.029318041801452636
cynical,50,0.07432748706477739,0.26597036972641946,0.07232055494326212,0.054283528209148314,playful,0.26597036972641946,formal,-0.024507370442152024
ascetic,50,0.07339307180426091,0.31305058129131796,-0.06330719300750005,0.06743168206366784,stoic,0.1623077883170201,playful,-0.31305058129131796
nihilistic,50,0.07219840822755536,0.23226896315813064,0.07219840822755536,0.04945404413586587,entertaining,0.23226896315813064,proactive,0.006017450988292694
elitist,50,0.07089573362211964,0.18529511786795952,0.06247514703612111,0.05765652337445213,concise,0.18529511786795952,inspirational,-0.07722889423370362
pluralist,50,0.07015375151118136,0.15335924305021764,-0.06889467189134198,0.03274983853921896,concise,0.03147699049598462,entertaining,-0.15335924305021764
callous,50,0.06788740045154472,0.18498799562454224,-0.05918413815773506,0.05284655281861716,concise,0.13383302696653315,anxious,-0.18498799562454224
bitter,50,0.06702740143634849,0.3494905865192413,0.05970784900744269,0.07197045473531856,playful,0.3494905865192413,verbose,-0.05152069568634033
theatrical,50,0.06678821343609362,0.2409564223885536,0.061338572186382175,0.06845944398392302,entertaining,0.2409564223885536,concise,-0.044558910904703916
egalitarian,50,0.06557959543105864,0.2286751431387824,-0.05519129651862104,0.06047578840777686,inspirational,0.12869199275970458,concise,-0.2286751431387824
educational,50,0.06447622079655525,0.3989879730585459,-0.022607513658376953,0.09182941560577534,inspirational,0.14468621492385864,concise,-0.3989879730585459
supportive,50,0.061213728056831875,0.20729770064353942,0.05263287742827446,0.0521187019156449,inspirational,0.20729770064353942,concise,-0.13229797981880806
ethereal,50,0.06072276520191164,0.24366969191111051,0.05845365204273195,0.060288937530872125,stoic,0.24366969191111051,grounded,-0.023160632848739624
melodramatic,50,0.06068056024811669,0.2860246306657791,0.05963547464785655,0.058863928777683386,playful,0.2860246306657791,concise,-0.014111763319453678
cryptic,50,0.05992604109637913,0.2653317456062023,0.05259891818158801,0.06806548488272682,stoic,0.2653317456062023,anxious,-0.07102527558803558
serene,50,0.059030654713626694,0.22809247787182146,0.011189619510100439,0.07988231110031824,stoic,0.22809247787182146,playful,-0.21443004310131072
contemporary,50,0.057236959673887415,0.20179488681256771,0.022188841685108575,0.07365606178610024,playful,0.20179488681256771,formal,-0.19913285437971354
nurturing,50,0.05723328448511231,0.18887820720672607,0.05301104189650203,0.04275651479383183,inspirational,0.18887820720672607,concise,-0.09566931950079428
problem_solving,50,0.05585049191848995,0.20507166765630244,-0.040214541199307396,0.06330759216948276,concise,0.0774069817082302,narrative,-0.20507166765630244
meditative,50,0.05411751965099558,0.20590108779032487,0.013143587701045203,0.0755146062257351,stoic,0.17790113968344834,concise,-0.20590108779032487
resilient,50,0.054079497440797125,0.23059555798768996,-0.01757914115268981,0.06969685973104951,stoic,0.12323359892918513,playful,-0.23059555798768996
competitive,50,0.0539037214964502,0.2176644129248766,0.048363629367934945,0.05708755883399467,stoic,0.2176644129248766,anxious,-0.05593391630798578
idealistic,50,0.05338226609228025,0.1878246048092842,-0.01903550235736077,0.06810560140294541,formal,0.1878246048092842,casual,-0.12628659799695016
benevolent,50,0.053357248246773806,0.1695378851890564,0.03604477177615966,0.058764913891940246,inspirational,0.1695378851890564,concise,-0.1638085648820207
cruel,50,0.05327232512548523,0.16003167510032654,-0.040883941080893556,0.05163354399462881,concise,0.15653550302660144,anxious,-0.16003167510032654
dogmatic,50,0.04995873837024905,0.18016152441501618,0.045519901497671385,0.04478223818320085,playful,0.18016152441501618,analytical,-0.05148009717464447
altruistic,50,0.049856993266462875,0.22855352066658638,-0.02495383956865106,0.06331953645281325,inspirational,0.16172139167785646,concise,-0.22855352066658638
agreeable,50,0.04951745455727006,0.14288874745368957,0.044509918546141246,0.03722651829672621,intuitive,0.14288874745368957,playful,-0.033567829728126525
avoidant,50,0.04852662851797183,0.23755470482078758,-0.01021408661061162,0.06720331545322257,concise,0.23755470482078758,inspirational,-0.18910930395126344
collectivistic,50,0.04795738868449173,0.11806800173595548,-0.0470597964752122,0.032444646284695414,methodical,0.010331203769892454,playful,-0.11806800173595548
conciliatory,50,0.04726951667446471,0.23520806431770325,-0.04524522630352355,0.04922545385181493,intuitive,0.020666879415512086,playful,-0.23520806431770325
militant,50,0.046849502645315594,0.23922553539276123,0.044595031224073836,0.048044373141037953,playful,0.23922553539276123,conscientious,-0.018091803193092348
convergent,50,0.046488354152536965,0.29271526926675356,0.04003669444034155,0.05778569552021811,concise,0.29271526926675356,inspirational,-0.05686864228919149
materialist,50,0.04248296332121899,0.15779242560267448,-0.014568750169209438,0.0559704631847285,data_driven,0.15779242560267448,inspirational,-0.14382294937968254
skeptical,50,0.041460856891266655,0.12538530677556992,-0.0070479633196475835,0.05238742504224529,analytical,0.12538530677556992,casual,-0.10514418363571167
assertive,50,0.03872475143910144,0.17698657862842082,0.029220640559203533,0.0466578936819852,inspirational,0.17698657862842082,concise,-0.08644992178557692
petty,50,0.03840414128821002,0.11299009822510384,-0.006819180536609606,0.046856249727846556,formal,0.10797290913760663,concise,-0.11299009822510384
acerbic,50,0.037802490257581256,0.169653217792511,0.006777115918285491,0.05247939508436338,playful,0.169653217792511,pessimistic,-0.11794555544853211
hostile,50,0.036891180777314674,0.23541119396686555,0.01672047594827682,0.053926921382121046,playful,0.23541119396686555,inspirational,-0.07075247406959534
pessimistic,50,0.03664609333801274,0.13740579776465892,0.026449516766387106,0.041400712025879985,pessimistic,0.13740579776465892,calm,-0.04276251539587975
judgmental,50,0.03430972757237666,0.14112227857112886,0.021513364910061294,0.03997977767285827,playful,0.14112227857112886,intuitive,-0.05830683827400208
flexible,50,0.03394457186753144,0.19267710089683532,-0.014914561402873578,0.04754705022702331,casual,0.06107790350914002,formal,-0.19267710089683532
patient,50,0.03293782444161896,0.0939938499516732,0.019165146182500054,0.03477237121565949,anxious,0.08419128000736237,concise,-0.0939938499516732
savage,50,0.0327940447868017,0.14165529489517212,-0.00679930574933203,0.0437411564100764,playful,0.14165529489517212,intuitive,-0.07480064153671265
collaborative,50,0.0323147687864429,0.08782011575996876,-0.012507898389277784,0.03722006234014775,verbose,0.07775122839957475,anxious,-0.08782011575996876
progressive,50,0.031402860448610494,0.10629798620939254,-0.013998369679595717,0.03795574875655527,playful,0.09969671010971069,cautious,-0.10629798620939254
inspirational,50,0.03101288386447885,0.13602898955345155,-0.0033437983778426775,0.04109660641287899,inspirational,0.13602898955345155,casual,-0.09120032906532288
universalist,50,0.03000916082175748,0.09665991003448898,-0.010974677594493614,0.03482028965174292,concise,0.09665991003448898,narrative,-0.07026849538087845
environmental,50,0.027904235974013765,0.136223304271698,0.004529253323020387,0.03706071259420452,inspirational,0.136223304271698,casual,-0.059395955801010134
optimistic,50,0.026859244279941838,0.09828358709812164,0.010308703808191533,0.03464301111170726,inspirational,0.09828358709812164,skeptical,-0.06589611954987049
secular,50,0.02302761051481732,0.08427978939376772,-0.011251009292103344,0.02918299307193999,data_driven,0.06022436983883381,playful,-0.08427978939376772
melancholic,50,0.021886565229272507,0.09803628861904144,-0.0035531195482795663,0.03037594642844605,entertaining,0.09803628861904144,intuitive,-0.0641759991645813
