axis,direction,rank,trait,count,mean_delta,min_delta,max_delta
benevolent,negative,3,formal,100,-0.046925156116485595,-1.4791831970214844,1.1986744403839111
benevolent,negative,4,methodical,100,-0.043064360618591306,-0.9300909042358398,0.7420639991760254
bitter,positive,1,playful,100,0.3494905865192413,-0.6074464321136475,1.535949945449829
bitter,positive,2,entertaining,100,0.24505494832992553,-0.6046879291534424,0.9901759624481201
bitter,positive,3,casual,100,0.21950323820114137,-0.6763122081756592,0.7560634613037109
bitter,positive,4,accessible,100,0.13897059440612794,-1.0555369853973389,0.7584414482116699
bitter,negative,1,verbose,100,-0.05152069568634033,-0.8540511131286621,0.7059313058853149
bitter,negative,2,formal,100,-0.051419713497161866,-1.2475743293762207,1.390211582183838
bitter,negative,3,inspirational,100,-0.037149585485458374,-1.1029424667358398,0.7592043876647949
bitter,negative,4,big_picture,100,-0.017347739934921266,-0.9095277786254883,0.6537196636199951
bombastic,positive,1,formal,100,0.34210492387413977,-0.19624805450439453,1.123078465461731
bombastic,positive,2,verbose,100,0.3332609920203686,-0.26601850986480713,1.4356869757175446
bombastic,positive,3,stoic,65,0.2931162836459967,-0.36642611026763916,1.2060263752937317
bombastic,positive,4,inspirational,100,0.22359159737825393,-0.45671385526657104,1.5489793419837952
bombastic,negative,1,casual,100,-0.16272657379508018,-0.8178517073392868,0.178602933883667
bombastic,negative,2,anxious,100,-0.11840042293071747,-0.6218013763427734,0.4626697301864624
bombastic,negative,3,concise,74,-0.09884549415594823,-0.48692524433135986,0.22120052576065063
bombastic,negative,4,grounded,100,-0.08229658424854279,-0.7999507486820221,0.30020809173583984
callous,positive,1,concise,74,0.13383302696653315,-0.2604405879974365,0.5615291595458984
callous,positive,2,stoic,65,0.04937245570696317,-0.3362942934036255,0.5254665017127991
callous,positive,3,data_driven,100,0.01880018413066864,-0.3379859924316406,0.6016926765441895
callous,positive,4,confident,100,0.007951258420944214,-0.47630810737609863,0.5031867027282715
callous,negative,1,anxious,100,-0.18498799562454224,-1.0796830654144287,0.15545928478240967
callous,negative,2,empathetic,100,-0.15120373010635377,-0.5586704015731812,0.5286693572998047
callous,negative,3,pessimistic,100,-0.14514416694641114,-0.7572246789932251,0.25769418478012085
callous,negative,4,inspirational,100,-0.13841109871864318,-0.8168491125106812,0.1747598648071289
calm,positive,1,formal,100,0.10201930165290833,-1.179370641708374,1.1518834829330444
calm,positive,2,verbose,100,0.048576678037643435,-0.7217268943786621,0.8269751071929932
calm,positive,3,analytical,100,0.03243028998374939,-0.5978503227233887,0.8634834289550781
calm,positive,4,factual,100,0.01893869400024414,-0.6795608997344971,1.2073664665222168
calm,negative,1,playful,100,-0.4634163123369217,-1.5020211935043335,0.5081028938293457
calm,negative,2,entertaining,100,-0.31751636147499085,-1.0411663055419922,0.4649922847747803
calm,negative,3,casual,100,-0.29311535239219666,-0.9315829277038574,0.5777735710144043
calm,negative,4,accessible,100,-0.19121050119400024,-0.9140560626983643,0.7968392372131348
casual,positive,1,playful,100,1.053770135641098,-0.4814276695251465,2.915740489959717
casual,positive,2,casual,100,0.809759578704834,-0.10407781600952148,1.8626284003257751
casual,positive,3,entertaining,100,0.6739882522821427,-0.5602362155914307,1.9979358911514282
casual,positive,4,anxious,100,0.5881230589747429,-0.8656056523323059,2.050243377685547
casual,negative,1,formal,100,-0.34822525799274445,-1.9414651989936829,0.750495433807373
casual,negative,2,verbose,100,-0.09007464200258256,-1.1000264883041382,1.3353877067565918
casual,negative,3,analytical,100,-0.06777552545070648,-1.1067363023757935,0.8512433767318726
casual,negative,4,methodical,100,-0.03439599961042404,-1.7784200012683868,0.6830223798751831
challenging,positive,1,speculative,98,0.3212089502841842,-0.17581063508987427,1.1196755468845367
challenging,positive,2,data_driven,100,0.2565382807329297,-0.43197858333587646,1.0651595294475555
challenging,positive,3,entertaining,100,0.2547544301301241,-0.3024573177099228,0.8789309039711952
challenging,positive,4,analytical,100,0.2457751213759184,-0.2108796238899231,0.9776978194713593
challenging,negative,1,calm,100,0.028974580466747283,-0.37031352519989014,1.1224941462278366
challenging,negative,2,casual,100,0.054398420341312884,-0.4430389404296875,0.6405960619449615
challenging,negative,3,educational,100,0.061873038709163664,-0.4239562749862671,0.945771723985672
challenging,negative,4,anxious,100,0.06634782206267119,-0.2988191843032837,0.758574903011322
chaotic,positive,1,playful,100,0.3812177364528179,-0.10621744394302368,1.122771829366684
chaotic,positive,2,entertaining,100,0.3552958945930004,-0.331836998462677,1.015627384185791
chaotic,positive,3,speculative,98,0.28931403315949195,-0.20021787285804749,1.425784409046173
chaotic,positive,4,narrative,100,0.2677923034504056,-0.3775637447834015,1.6567856520414352
chaotic,negative,1,concise,74,-0.01928902910770597,-0.450957715511322,0.542059600353241
chaotic,negative,2,formal,100,0.025872334241867065,-0.5199894309043884,0.798597514629364
chaotic,negative,3,practical,100,0.05359670117497444,-0.7584929168224335,0.8797927498817444
chaotic,negative,4,factual,100,0.05783221609890461,-0.5672979354858398,0.5880307853221893
charismatic,positive,1,playful,100,0.4132712597772479,-0.26909104734659195,1.0327279567718506
charismatic,positive,2,entertaining,100,0.326248494759202,-0.2046457678079605,1.3700381219387054
charismatic,positive,3,inspirational,100,0.3215625223144889,-0.07870860397815704,1.2069082856178284
charismatic,positive,4,optimistic,100,0.21512610293924808,-0.23788712918758392,1.064219355583191
charismatic,negative,1,concise,74,-0.0030063143553766044,-0.6772033870220184,0.4947463572025299
charismatic,negative,2,formal,100,0.029996620565652846,-0.3285117372870445,0.36476872861385345
charismatic,negative,3,factual,100,0.0348311379365623,-0.23494531959295273,0.48760390281677246
charismatic,negative,4,methodical,100,0.04092664951458573,-0.29894036054611206,0.48760518431663513
chill,positive,1,playful,100,0.2656883609294891,-0.1764512062072754,1.285370111465454
chill,positive,2,casual,100,0.24133002817630766,-0.16317641735076904,0.650922417640686
chill,positive,3,anxious,100,0.23974361419677734,-0.18162667751312256,0.7049775123596191
chill,positive,4,pessimistic,100,0.23772959172725677,-0.277498722076416,0.8175654411315918
chill,negative,1,formal,100,-0.06876450598239899,-0.7352120876312256,0.62408047914505
chill,negative,2,stoic,65,-0.04333856656001164,-0.6379295587539673,0.39541512727737427
chill,negative,3,concise,74,-0.04028144076063826,-0.49225282669067383,0.5357577800750732
chill,negative,4,methodical,100,-0.02141759395599365,-0.5073453187942505,0.4467296600341797
circumspect,positive,1,verbose,100,0.2834703095257282,-0.15013402700424194,0.9107106924057007
circumspect,positive,2,speculative,98,0.27200607849018915,-0.3101053237915039,0.9377259016036987
circumspect,positive,3,formal,100,0.2079839998483658,-0.362058162689209,1.1562115550041199
circumspect,positive,4,analytical,100,0.1902499568462372,-0.40198373794555664,0.8300633430480957
circumspect,negative,1,concise,74,-0.26195251780587275,-0.9235925525426865,0.3680301904678345
circumspect,negative,2,casual,100,-0.07682871624827385,-0.6485245227813721,0.6753968000411987
circumspect,negative,3,playful,100,-0.03038795478641987,-0.7453042268753052,0.7763099670410156
circumspect,negative,4,practical,100,0.01140657052397728,-0.6219908148050308,0.8136002421379089
closure_seeking,positive,1,concise,74,0.1037191353939675,-0.4190192222595215,0.7949576377868652
closure_seeking,positive,2,formal,100,-0.0003000521659851074,-0.6438767910003662,0.5133388042449951
closure_seeking,positive,3,methodical,100,-0.022215468883514403,-0.7868707180023193,0.8223161697387695
closure_seeking,positive,4,data_driven,100,-0.04995854794979095,-1.2735285758972168,0.6805213689804077
closure_seeking,negative,1,pessimistic,100,-0.4572010910511017,-1.1920181512832642,0.1774594783782959
closure_seeking,negative,2,speculative,98,-0.3608284653449545,-1.1338553428649902,0.3001370429992676
closure_seeking,negative,3,narrative,100,-0.33932479977607727,-1.474123477935791,0.4106278419494629
closure_seeking,negative,4,playful,100,-0.3130150675773621,-1.1057803630828857,0.2934401035308838
collaborative,positive,1,verbose,100,0.07775122839957475,-0.3263697773218155,0.5599109828472137
collaborative,positive,2,data_driven,100,0.061615912448614835,-0.3720134347677231,0.6155111193656921
collaborative,positive,3,analytical,100,0.06142585638910532,-0.22308886051177979,0.49118974804878235
collaborative,positive,4,formal,100,0.06010117094963789,-0.284753754734993,0.7375653088092804
collaborative,negative,1,anxious,100,-0.08782011575996876,-0.4948793798685074,0.5908694863319397
collaborative,negative,2,casual,100,-0.08425397600978612,-0.5968359410762787,0.4012061655521393
collaborative,negative,3,pessimistic,100,-0.06570695511996746,-0.40933211147785187,0.5169039815664291
collaborative,negative,4,reactive,99,-0.05484871229514329,-0.4937470704317093,0.2778187543153763
collectivistic,positive,1,methodical,100,0.010331203769892454,-0.43311434984207153,0.44485434889793396
collectivistic,positive,2,formal,100,0.006653334833681583,-0.27384786307811737,0.40328043699264526
collectivistic,positive,3,analytical,100,0.0034015384130179883,-0.2618703991174698,0.48888250440359116
collectivistic,positive,4,conscientious,100,0.0019029691815376283,-0.3772166967391968,0.5680991411209106
collectivistic,negative,1,playful,100,-0.11806800173595548,-0.6095344126224518,0.5627174377441406
collectivistic,negative,2,pessimistic,100,-0.11338684532791377,-0.6770583391189575,0.3001614809036255
collectivistic,negative,3,stoic,65,-0.11035334020853042,-0.5980046838521957,0.43817031383514404
collectivistic,negative,4,entertaining,100,-0.1081859097443521,-0.4159027338027954,0.5076848268508911
competitive,positive,1,stoic,65,0.2176644129248766,-0.16118526458740234,0.7034731730818748
competitive,positive,2,entertaining,100,0.2055158407241106,-0.30678224563598633,1.282869279384613
competitive,positive,3,playful,100,0.18992597211152315,-0.4543917179107666,0.6670176982879639
competitive,positive,4,speculative,98,0.136237589528366,-0.33122505992650986,0.5694237947463989
competitive,negative,1,anxious,100,-0.05593391630798578,-0.46620965003967285,0.2765841484069824
competitive,negative,2,cautious,100,-0.016935383901000023,-0.3102410137653351,0.24193835258483887
competitive,negative,3,grounded,100,-0.01609607517719269,-0.47136417776346207,0.5174446702003479
competitive,negative,4,humble,100,-0.014567023515701294,-0.4584707021713257,0.297107994556427
conceptual,positive,1,formal,100,0.30025611571967603,-0.5051388740539551,1.6419611275196075
conceptual,positive,2,verbose,100,0.24010139040648937,-0.7500135898590088,1.0933525562286377
conceptual,positive,3,speculative,98,0.22757036216100868,-0.6711977124214172,1.0738615989685059
conceptual,positive,4,analytical,100,0.17649284668266774,-0.8325271010398865,1.0321526527404785
conceptual,negative,1,playful,100,-0.2382311975210905,-2.1095768213272095,0.927490234375
conceptual,negative,2,concise,74,-0.23700682169480905,-0.7347232848405838,0.2746136784553528
conceptual,negative,3,casual,100,-0.22785316862165927,-0.9761850833892822,0.27840089797973633
conceptual,negative,4,anxious,100,-0.17025673463940622,-0.9585951864719391,0.5490379184484482
conciliatory,positive,1,intuitive,100,0.020666879415512086,-0.6995952129364014,0.7859030961990356
conciliatory,positive,2,inspirational,100,0.013464816808700562,-0.7868711948394775,0.8557753562927246
conciliatory,positive,3,calm,100,0.012549691200256348,-0.47864556312561035,1.1843173503875732
conciliatory,positive,4,conscientious,100,0.003925871849060058,-0.5618135929107666,0.8803367614746094
conciliatory,negative,1,playful,100,-0.23520806431770325,-1.2485251426696777,0.5466264486312866
conciliatory,negative,2,entertaining,100,-0.19761123776435852,-1.0703275203704834,0.48480653762817383
conciliatory,negative,3,casual,100,-0.12946070194244386,-0.6561379432678223,0.5569500923156738
conciliatory,negative,4,concise,74,-0.10854340243983913,-0.6641451120376587,0.5674693584442139
concise,positive,1,concise,74,0.7056359737306028,-0.3000776767730713,1.600028395652771
concise,positive,2,stoic,65,0.1581839396403386,-0.8249351978302002,1.0016257762908936
concise,positive,3,playful,100,0.14338814496994018,-0.5566508769989014,0.8117799758911133
concise,positive,4,casual,100,0.14199413895606994,-0.667123556137085,0.9988012313842773
concise,negative,1,verbose,100,-0.26402194738388063,-1.0976173877716064,0.9713666439056396
concise,negative,2,formal,100,-0.2564896023273468,-0.9263384342193604,0.38164591789245605
concise,negative,3,inspirational,100,-0.18907123565673828,-1.1389403343200684,0.5086889266967773
concise,negative,4,big_picture,100,-0.15300606608390807,-0.9718886613845825,0.7456090450286865
condescending,positive,1,playful,100,0.7067700320482254,-0.015473127365112305,1.7497401237487793
condescending,positive,2,entertaining,100,0.5708542469143868,-0.11727476119995117,1.2542921602725983
condescending,positive,3,pessimistic,100,0.5240900793671608,-0.21207928657531738,1.6402063071727753
condescending,positive,4,narrative,100,0.46871259093284606,-0.10038864612579346,1.7373828291893005
condescending,negative,1,concise,74,0.11393226562319575,-0.4043182134628296,1.094632625579834
condescending,negative,2,educational,100,0.14021535575389862,-0.47307372093200684,0.7818040251731873
condescending,negative,3,factual,100,0.14664991796016694,-0.3721543550491333,0.7230585813522339
condescending,negative,4,strategic,100,0.15320994675159455,-0.48918676376342773,0.626247763633728
confident,positive,1,formal,100,0.15810738295316695,-0.611829861998558,0.6261100694537163
confident,positive,2,stoic,65,0.1242643823990455,-0.2710965871810913,0.5153405666351318
confident,positive,3,verbose,100,0.056816654987633226,-0.3872711807489395,0.4304230213165283
confident,positive,4,inspirational,100,0.04861604005098343,-0.5366837680339813,0.4000807851552963
confident,negative,1,pessimistic,100,-0.20311984658241272,-0.6769832372665405,0.2268410623073578
confident,negative,2,casual,100,-0.19817909313365817,-0.7363330125808716,0.3357778340578079
confident,negative,3,playful,100,-0.18926442380994557,-1.1598891019821167,0.3206481784582138
confident,negative,4,anxious,100,-0.18236689953133464,-0.5691303759813309,0.224075585603714
confrontational,positive,1,formal,100,0.008268839120864869,-0.4120485782623291,0.6376365423202515
confrontational,positive,2,analytical,100,-0.03220576345920563,-0.49548304080963135,0.48904281854629517
confrontational,positive,3,serious,100,-0.03535690426826477,-0.9774253368377686,0.4218461513519287
confrontational,positive,4,strategic,100,-0.038811177015304565,-0.6921749114990234,0.5010677576065063
confrontational,negative,1,playful,100,-0.4970727597177029,-1.65437912940979,0.1639106273651123
confrontational,negative,2,casual,100,-0.36396031111478805,-1.002990961074829,0.17982208728790283
confrontational,negative,3,pessimistic,100,-0.3625730901956558,-1.3952871561050415,0.3364619016647339
confrontational,negative,4,anxious,100,-0.3466105446219444,-1.3459464609622955,0.368550181388855
conscientious,positive,1,formal,100,0.15044541478157045,-0.8722033500671387,1.1259677410125732
conscientious,positive,2,analytical,100,0.03419042825698852,-0.6685528755187988,0.7370138168334961
conscientious,positive,3,methodical,100,0.01490653157234192,-0.7894284725189209,1.2590844631195068
conscientious,positive,4,serious,100,0.0040901672840118405,-1.250741720199585,0.87544846534729
conscientious,negative,1,playful,100,-0.7130552077293396,-2.2661144733428955,0.34501636028289795
conscientious,negative,2,casual,100,-0.545792441368103,-1.4005881547927856,0.26126646995544434
conscientious,negative,3,entertaining,100,-0.4416309005022049,-1.3596963286399841,0.4636063575744629
conscientious,negative,4,humble,100,-0.36408260762691497,-2.2113234400749207,0.5480484962463379
contemporary,positive,1,playful,100,0.20179488681256771,-0.22300487756729126,1.5255442708730698
contemporary,positive,2,casual,100,0.16204411968588828,-0.14317446947097778,0.7321566939353943
contemporary,positive,3,concise,74,0.1476787544182829,-0.15788447856903076,0.6553922295570374
contemporary,positive,4,anxious,100,0.1167545028962195,-0.24689830839633942,0.6627106070518494
contemporary,negative,1,formal,100,-0.19913285437971354,-1.0839534997940063,0.21775144338607788
contemporary,negative,2,stoic,65,-0.15810716186578458,-0.6701068878173828,0.1630382537841797
contemporary,negative,3,verbose,100,-0.13082230694591998,-0.643405556678772,0.38918139785528183
contemporary,negative,4,analytical,100,-0.0680078649893403,-0.641044557094574,0.3591001629829407
contrarian,positive,1,entertaining,100,0.3483026671782136,-0.3038480281829834,1.0535380244255066
contrarian,positive,2,playful,100,0.3434571554325521,-0.19280505180358887,0.9101149141788483
contrarian,positive,3,speculative,98,0.31800281309655737,-0.2970331907272339,0.8311960697174072
contrarian,positive,4,pessimistic,100,0.31007926918566225,-0.19504070281982422,1.0678477883338928
contrarian,negative,1,formal,100,-0.015249027609825135,-0.5559943318367004,0.5140793919563293
contrarian,negative,2,educational,100,0.041430055126547814,-0.560303807258606,0.8270562887191772
contrarian,negative,3,calm,100,0.04784612406045199,-0.5020074620842934,1.0625435709953308
contrarian,negative,4,conscientious,100,0.06653980735689402,-0.4142012447118759,0.907204270362854
convergent,positive,1,concise,74,0.29271526926675356,-0.21132105588912964,0.8027962297201157
convergent,positive,2,stoic,65,0.20268485629214691,-0.29164833575487137,0.8108004331588745
convergent,positive,3,practical,100,0.12332192504778504,-0.4588361978530884,0.9316900372505188
convergent,positive,4,methodical,100,0.11363010615110397,-0.5132719278335571,0.671845555305481
convergent,negative,1,inspirational,100,-0.05686864228919149,-0.832986056804657,0.5116169452667236
convergent,negative,2,narrative,100,-0.03587015550583601,-0.9037273228168488,0.7340572588145733
convergent,negative,3,verbose,100,-0.020026646852493286,-0.576418936252594,0.7302963137626648
