axis,direction,rank,trait,count,mean_delta,min_delta,max_delta
agreeable,negative,2,entertaining,100,-0.02501872479915619,-0.6518487930297852,0.632624626159668
agreeable,negative,3,stoic,76,-0.015268603437825254,-0.5407767295837402,0.9812918901443481
agreeable,negative,4,concise,73,-0.011727218758570005,-0.4858030080795288,0.7661004066467285
altruistic,positive,1,verbose,100,0.11500321388244629,-0.9527664184570312,1.4010188579559326
altruistic,positive,2,inspirational,100,0.11288566589355468,-1.0607891082763672,1.2861156463623047
altruistic,positive,3,optimistic,100,0.10501133680343627,-0.668250560760498,1.3519024848937988
altruistic,positive,4,inclusive,100,0.08761356353759765,-0.5128376483917236,1.3271074295043945
altruistic,negative,1,playful,100,-0.09503594875335693,-0.9187092781066895,0.9971141815185547
altruistic,negative,2,humble,100,-0.0776274037361145,-1.142531394958496,1.3476574420928955
altruistic,negative,3,data_driven,100,-0.07531845092773437,-0.87424635887146,1.0780189037322998
altruistic,negative,4,spontaneous,100,-0.07432807445526123,-1.4345827102661133,0.7702598571777344
animated,positive,1,entertaining,100,0.36059665724635126,-0.2925202548503876,1.866524115204811
animated,positive,2,playful,100,0.31067466013133527,-0.18890488147735596,1.3468525111675262
animated,positive,3,inspirational,100,0.22993568636476994,-0.21235840022563934,0.8571598827838898
animated,positive,4,empathetic,100,0.19990239202976226,-0.3355598449707031,0.614491194486618
animated,negative,1,concise,73,0.04266845383872724,-0.2790699899196625,0.3009068965911865
animated,negative,2,data_driven,100,0.06560474738478661,-0.33526231348514557,0.4225279688835144
animated,negative,3,factual,100,0.0726916942000389,-0.4717046618461609,0.5275930166244507
animated,negative,4,methodical,100,0.07805207908153534,-0.40762802958488464,0.74117711186409
anxious,positive,1,playful,100,0.22135039448738097,-0.8486360311508179,1.1949398517608643
anxious,positive,2,entertaining,100,0.20537631690502167,-0.6502954959869385,1.4775106310844421
anxious,positive,3,anxious,100,0.1722959780693054,-0.8844320774078369,1.2672752737998962
anxious,positive,4,humble,100,0.17154922664165498,-0.5838199853897095,0.7839140892028809
anxious,negative,1,verbose,100,-0.11676458954811096,-0.9074552059173584,0.4871978759765625
anxious,negative,2,formal,100,-0.09087927460670471,-0.9845366477966309,0.5185108184814453
anxious,negative,3,inspirational,100,-0.08541803359985352,-0.8840165138244629,0.575941801071167
anxious,negative,4,big_picture,100,-0.04282059878110886,-1.0712268352508545,2.12923464179039
arrogant,positive,1,entertaining,100,0.29848997831344604,-0.3590458631515503,1.4119138717651367
arrogant,positive,2,playful,100,0.26053945839405057,-0.29864227771759033,0.9978814721107483
arrogant,positive,3,speculative,98,0.215009761404018,-0.4556713104248047,1.1043478548526764
arrogant,positive,4,pessimistic,100,0.19873270869255066,-0.7099999189376831,1.3537160754203796
arrogant,negative,1,concise,73,0.05671078456591253,-0.42122209072113037,0.45412182807922363
arrogant,negative,2,inclusive,100,0.07087963461875915,-0.7616500854492188,0.4807705879211426
arrogant,negative,3,practical,100,0.07362521827220916,-0.9673354625701904,0.8636777400970459
arrogant,negative,4,strategic,100,0.08254259049892426,-0.3508780002593994,0.6102790832519531
artistic,positive,1,entertaining,100,0.42076215878129003,-0.36630547046661377,2.0797951221466064
artistic,positive,2,playful,100,0.35378692507743836,-0.302124559879303,1.4505409598350525
artistic,positive,3,inspirational,100,0.29633000448346136,-0.21317803859710693,1.089484989643097
artistic,positive,4,intuitive,100,0.27354979768395427,-0.2278149425983429,0.9640865623950958
artistic,negative,1,concise,73,0.05520777302245571,-0.41484129428863525,0.4874800443649292
artistic,negative,2,data_driven,100,0.08643092826008797,-0.46095195412635803,0.6820728778839111
artistic,negative,3,practical,100,0.09144263982772827,-0.649843156337738,0.6907917261123657
artistic,negative,4,strategic,100,0.10258998274803162,-0.5386372804641724,0.7630460262298584
ascetic,positive,1,formal,100,0.0429343681037426,-0.2668476551771164,0.38786740601062775
ascetic,positive,2,verbose,100,0.01738015830516815,-0.47708915174007416,0.42191457748413086
ascetic,positive,3,big_picture,100,0.013825222477316856,-0.6096720993518829,0.5439252853393555
ascetic,positive,4,serious,100,0.002339886277914047,-0.32106804847717285,0.26824621856212616
ascetic,negative,1,entertaining,100,-0.18329244017601012,-0.7613997161388397,0.30027538537979126
ascetic,negative,2,playful,100,-0.1647457006573677,-0.6724238395690918,0.1296086609363556
ascetic,negative,3,anxious,100,-0.1482253223657608,-0.8379415571689606,0.25777629017829895
ascetic,negative,4,humble,100,-0.12234516777098178,-0.6855237782001495,0.19724267721176147
assertive,positive,1,inspirational,100,0.12057877205312252,-0.4665548801422119,0.6069182008504868
assertive,positive,2,verbose,100,0.11030572898685932,-0.237422913312912,0.6100538074970245
assertive,positive,3,entertaining,100,0.10526461616158485,-0.40423282980918884,1.035958170890808
assertive,positive,4,confident,100,0.08757471188902854,-0.4298747181892395,0.5677695274353027
assertive,negative,1,cautious,100,-0.03064927499741316,-0.5371805131435394,0.3017529845237732
assertive,negative,2,skeptical,100,-0.02503096491098404,-0.55146324634552,0.42493805289268494
assertive,negative,3,reactive,100,-0.018908648788928985,-0.39558621123433113,0.4304993152618408
assertive,negative,4,spontaneous,100,-0.013965785056352615,-1.1139870285987854,0.3534783720970154
avoidant,positive,1,concise,73,0.04824112539422022,-0.9843878746032715,1.0607409477233887
avoidant,positive,2,stoic,76,0.04344253477297331,-1.3794541358947754,0.8109602928161621
avoidant,positive,3,humble,100,0.042365419864654544,-1.640434741973877,1.1576800346374512
avoidant,positive,4,data_driven,100,0.03878557920455933,-1.2827250957489014,0.8453068733215332
avoidant,negative,1,inspirational,100,-0.13639025449752806,-1.346832275390625,1.1091880798339844
avoidant,negative,2,verbose,100,-0.1329294514656067,-1.5112168788909912,1.0030288696289062
avoidant,negative,3,optimistic,100,-0.12981805562973023,-1.546701192855835,0.7009239196777344
avoidant,negative,4,inclusive,100,-0.118305025100708,-1.308262825012207,0.5579180717468262
benevolent,positive,1,inspirational,100,0.13483726739883423,-0.5797216892242432,1.229485034942627
benevolent,positive,2,optimistic,100,0.13374529361724855,-0.4625358581542969,1.0518956184387207
benevolent,positive,3,inclusive,100,0.128888738155365,-0.4567279815673828,1.0697534084320068
benevolent,positive,4,agreeable,100,0.12349497079849243,-0.4280714988708496,0.8347430229187012
benevolent,negative,1,stoic,76,-0.04137122631072998,-0.7882184982299805,1.2721648216247559
benevolent,negative,2,concise,73,-0.03660744836885635,-0.860771656036377,0.9454736709594727
benevolent,negative,3,data_driven,100,-0.03650156736373902,-0.7424991130828857,1.0044145584106445
benevolent,negative,4,playful,100,-0.03459135293960571,-0.832139253616333,0.9151496887207031
bitter,positive,1,playful,100,0.21971837282180787,-0.8733234405517578,1.2445392608642578
bitter,positive,2,entertaining,100,0.21548672318458556,-0.9380025863647461,1.3824231624603271
bitter,positive,3,humble,100,0.1416317665576935,-0.862025260925293,1.0457773208618164
bitter,positive,4,spontaneous,100,0.13594810605049135,-0.6755776405334473,1.119602918624878
bitter,negative,1,verbose,100,-0.09341407775878906,-0.8815212249755859,0.6250662803649902
bitter,negative,2,inspirational,100,-0.05752209544181824,-0.8977468013763428,0.5584075450897217
bitter,negative,3,formal,100,-0.05554423928260803,-0.8571627140045166,0.643956184387207
bitter,negative,4,big_picture,100,-0.04786940693855286,-1.5234901905059814,1.838544487953186
bombastic,positive,1,formal,100,0.23608505234122276,-0.24022161960601807,0.8730710446834564
bombastic,positive,2,verbose,100,0.2344159899652004,-0.22976243495941162,1.0411263704299927
bombastic,positive,3,inspirational,100,0.18020360559225082,-0.3596949577331543,1.0232028365135193
bombastic,positive,4,analytical,100,0.16478705808520316,-0.17586791515350342,0.5983321666717529
bombastic,negative,1,anxious,100,-0.08411353141069412,-0.6564592123031616,0.5265547335147858
bombastic,negative,2,humble,100,-0.08301409959793091,-0.5595077872276306,0.430908203125
bombastic,negative,3,accessible,100,-0.07231991410255433,-0.8560253977775574,0.49049410223960876
bombastic,negative,4,casual,100,-0.06505724310874939,-0.6149718165397644,0.7350809276103973
callous,positive,1,data_driven,100,0.0289788818359375,-0.4214150905609131,0.36522746086120605
callous,positive,2,stoic,76,0.022851743980457907,-0.7593618631362915,0.40288805961608887
callous,positive,3,concise,73,0.003468610652505535,-0.5341486930847168,0.2785853147506714
callous,positive,4,factual,100,0.0019494014978408813,-0.3931506872177124,0.5547380447387695
callous,negative,1,anxious,100,-0.1337857711315155,-0.6381877660751343,0.17995810508728027
callous,negative,2,empathetic,100,-0.13263670206069947,-1.0674257278442383,0.21819913387298584
callous,negative,3,optimistic,100,-0.12244504451751709,-0.7209262847900391,0.26940619945526123
callous,negative,4,inspirational,100,-0.11553780913352966,-0.6708492040634155,0.2655952572822571
calm,positive,1,verbose,100,0.1110612404346466,-0.5170938968658447,0.9237017631530762
calm,positive,2,formal,100,0.07920232057571411,-0.6669690608978271,0.89073646068573
calm,positive,3,big_picture,100,0.02468376338481903,-1.9061070084571838,1.1991281509399414
calm,positive,4,serious,100,0.019881742000579836,-0.9404683113098145,0.7667827606201172
calm,negative,1,entertaining,100,-0.3077110308408737,-1.5855469107627869,0.6864628791809082
calm,negative,2,playful,100,-0.29176658928394317,-1.419506847858429,0.6816818714141846
calm,negative,3,anxious,100,-0.19806838989257813,-1.481358528137207,0.7528378963470459
calm,negative,4,humble,100,-0.19702231287956237,-0.8650345802307129,0.8432793617248535
casual,positive,1,entertaining,100,0.6947030606865883,-0.7072709798812866,2.5480763912200928
casual,positive,2,playful,100,0.6736231961846352,-0.4473252296447754,2.489163875579834
casual,positive,3,anxious,100,0.6013381063938141,-0.2855997085571289,2.398877888917923
casual,positive,4,humble,100,0.5659262102842331,-0.6780349016189575,1.7329246997833252
casual,negative,1,formal,100,-0.21619323939085006,-1.3634629845619202,0.7859699130058289
casual,negative,2,verbose,100,-0.16728510558605195,-1.7425718307495117,0.6739976406097412
casual,negative,3,confident,100,-0.03031737357378006,-1.9482241868972778,1.7583571374416351
casual,negative,4,data_driven,100,0.006150034666061402,-0.9369112253189087,0.8667082786560059
challenging,positive,1,speculative,98,0.2858932677808465,-0.28428637981414795,1.5644407272338867
challenging,positive,2,skeptical,100,0.2537932592257857,-0.19927692413330078,1.1362864673137665
challenging,positive,3,entertaining,100,0.226283198595047,-0.382307767868042,1.190980851650238
challenging,positive,4,data_driven,100,0.2231320295482874,-0.33772122859954834,0.8158068656921387
challenging,negative,1,concise,73,0.0350647143101039,-0.2737882435321808,0.4013330787420273
challenging,negative,2,anxious,100,0.07102996546775103,-1.0132052600383759,0.8401240855455399
challenging,negative,3,supportive,100,0.07481145203113555,-0.4347003102302551,1.005327820777893
challenging,negative,4,inclusive,100,0.08050163209438324,-0.3985387980937958,0.9220414906740189
chaotic,positive,1,entertaining,100,0.3296112754940987,-0.20869290828704834,1.1299179196357727
chaotic,positive,2,playful,100,0.3039554671570659,-0.23003613948822021,1.241027444601059
chaotic,positive,3,speculative,98,0.26895029652787716,-0.14568787813186646,1.2433136701583862
chaotic,positive,4,skeptical,100,0.2290828460454941,-0.14518959820270538,1.0711850374937057
chaotic,negative,1,concise,73,0.046834410971974674,-0.3790985494852066,0.6204602122306824
chaotic,negative,2,formal,100,0.053987644240260126,-0.40561218559741974,0.45721954107284546
chaotic,negative,3,practical,100,0.06348320744931697,-0.7446154654026031,0.82314133644104
chaotic,negative,4,methodical,100,0.07054419495165348,-0.5329908728599548,0.7676247209310532
charismatic,positive,1,entertaining,100,0.3006310022994876,-0.3013932704925537,1.564636968076229
charismatic,positive,2,playful,100,0.23760981595143676,-0.17071697115898132,1.0813144445419312
charismatic,positive,3,inspirational,100,0.2332105241343379,-0.22365307807922363,0.9172361493110657
charismatic,positive,4,optimistic,100,0.169377185087651,-0.19650567322969437,0.95158651471138
charismatic,negative,1,concise,73,0.02722156889838715,-0.24106329679489136,0.33881545066833496
charismatic,negative,2,factual,100,0.055774788074195385,-0.46973666548728943,0.5505892187356949
charismatic,negative,3,methodical,100,0.06148721896111965,-0.4179876409471035,0.5528474450111389
charismatic,negative,4,cautious,100,0.06299742123112083,-0.22477295249700546,0.535446286201477
chill,positive,1,empathetic,100,0.2104828464984894,-0.34800195693969727,0.7665379047393799
chill,positive,2,anxious,100,0.19628099501132965,-0.20152711868286133,0.8819764852523804
chill,positive,3,humble,100,0.1841257381439209,-0.28916728496551514,0.6106288433074951
chill,positive,4,inclusive,100,0.18358522772789002,-0.17911231517791748,0.5175669193267822
chill,negative,1,formal,100,-0.029409806728363037,-0.44363731145858765,0.3338308334350586
chill,negative,2,data_driven,100,-0.020646297931671144,-0.5199276208877563,0.4356797933578491
chill,negative,3,confident,100,-0.010327739715576172,-0.6662576198577881,0.545258104801178
chill,negative,4,stoic,76,-0.008172725376329924,-0.37580716609954834,0.5831575393676758
circumspect,positive,1,speculative,98,0.2639905516894496,-0.25589388608932495,1.0367735624313354
circumspect,positive,2,verbose,100,0.24574315458536147,-0.32765722274780273,0.9579372406005859
circumspect,positive,3,big_picture,100,0.19334370493888856,-0.8138732314109802,1.5329907536506653
circumspect,positive,4,formal,100,0.1873808704316616,-0.27946364879608154,0.8373611569404602
circumspect,negative,1,concise,73,-0.008856816038693467,-0.5440704822540283,0.6190950870513916
circumspect,negative,2,stoic,76,0.005643829605297039,-0.6095902323722839,0.7786822319030762
circumspect,negative,3,humble,100,0.011717402786016464,-0.49189960211515427,0.8597068786621094
circumspect,negative,4,anxious,100,0.012619216591119767,-0.5346935391426086,0.6444004774093628
closure_seeking,positive,1,concise,73,-0.020517473351465514,-0.6569163799285889,0.5945335626602173
closure_seeking,positive,2,methodical,100,-0.035597883462905884,-0.781409740447998,0.6444717645645142
closure_seeking,positive,3,formal,100,-0.0378176349401474,-0.681476354598999,0.5302903652191162
closure_seeking,positive,4,stoic,76,-0.044253683403918616,-0.7888984680175781,0.5719805955886841
closure_seeking,negative,1,speculative,98,-0.3592364204173185,-1.3093576431274414,0.22178149223327637
closure_seeking,negative,2,skeptical,100,-0.34579508543014525,-1.173987865447998,0.13957595825195312
closure_seeking,negative,3,pessimistic,100,-0.3354761981964111,-1.2783725261688232,0.3254063129425049
closure_seeking,negative,4,entertaining,100,-0.3215703999996185,-1.0286866426467896,0.31328415870666504
collaborative,positive,1,verbose,100,0.07181595861911774,-0.2668132483959198,0.4879508465528488
collaborative,positive,2,formal,100,0.06629751786589623,-0.3253319412469864,0.515126183629036
collaborative,positive,3,speculative,98,0.05585936992904361,-0.27111272513866425,0.44009625911712646
collaborative,positive,4,data_driven,100,0.05015248501673341,-0.44987863302230835,0.6738224625587463
collaborative,negative,1,anxious,100,-0.08234126150608062,-0.4814869686961174,0.4790758341550827
collaborative,negative,2,patient,100,-0.060965339578688146,-0.44666236639022827,0.3154999315738678
collaborative,negative,3,empathetic,100,-0.05808304686099291,-0.44888053834438324,0.44217634201049805
collaborative,negative,4,humble,100,-0.05566071704030037,-0.42336128652095795,0.44090190529823303
collectivistic,positive,1,formal,100,0.017270355001091958,-0.4298117160797119,0.4778648614883423
collectivistic,positive,2,verbose,100,0.009222816471010446,-0.38769084215164185,0.462632417678833
collectivistic,positive,3,serious,100,0.006972573101520539,-0.350733183324337,1.0910109281539917
collectivistic,positive,4,methodical,100,0.006099970489740372,-0.3171963095664978,0.42580941319465637
collectivistic,negative,1,entertaining,100,-0.12637801203876733,-0.6538036018610001,0.3703702688217163
collectivistic,negative,2,playful,100,-0.10599744729697705,-0.5494679436087608,0.35389113426208496
collectivistic,negative,3,skeptical,100,-0.10184167850762606,-0.36783482134342194,0.37352144718170166
collectivistic,negative,4,speculative,98,-0.09849872162603603,-0.5486349761486053,0.335421621799469
competitive,positive,1,entertaining,100,0.1562343678250909,-0.26173341274261475,1.8621147274971008
competitive,positive,2,playful,100,0.14177610121667386,-0.4899139404296875,0.6688134968280792
competitive,positive,3,speculative,98,0.11236262633180132,-0.3241838812828064,0.6629459261894226
competitive,positive,4,confident,100,0.09210514944046735,-0.20234665274620056,0.7095773220062256
competitive,negative,1,cautious,100,-0.02506451740860939,-0.5561994910240173,0.24991068243980408
competitive,negative,2,supportive,100,-0.024116322547197342,-0.42221254855394363,0.37750792503356934
competitive,negative,3,anxious,100,-0.016677934378385544,-0.900284081697464,0.4003530740737915
competitive,negative,4,inclusive,100,-0.00547815777361393,-0.4828546643257141,0.3518974781036377
conceptual,positive,1,formal,100,0.2562978882342577,-0.39050722122192383,0.9794654846191406
conceptual,positive,2,verbose,100,0.23316544584929944,-0.6438498497009277,1.0839430093765259
conceptual,positive,3,speculative,98,0.1690399135862078,-0.7155051827430725,1.1292834281921387
conceptual,positive,4,big_picture,100,0.16148749120533468,-1.5590920448303223,1.6309148073196411
conceptual,negative,1,anxious,100,-0.17675225757062435,-1.3455517888069153,0.4805576056241989
conceptual,negative,2,practical,100,-0.10787093706429005,-1.6345149278640747,0.9254910945892334
conceptual,negative,3,humble,100,-0.09622213555499912,-0.8440467119216919,0.6468374729156494
conceptual,negative,4,empathetic,100,-0.0914061051979661,-0.8111050426959991,0.7183408141136169
conciliatory,positive,1,verbose,100,0.057549238204956055,-0.7021217346191406,0.9177331924438477
conciliatory,positive,2,optimistic,100,0.03376990914344788,-0.5572032928466797,0.9097988605499268
conciliatory,positive,3,inspirational,100,0.02980486035346985,-0.6964912414550781,0.7470345497131348
conciliatory,positive,4,inclusive,100,0.025919731855392456,-0.6578059196472168,0.8066120147705078
conciliatory,negative,1,playful,100,-0.17499780654907227,-1.1099677085876465,0.8426289558410645
conciliatory,negative,2,entertaining,100,-0.1673288369178772,-1.1611719131469727,0.7523661851882935
conciliatory,negative,3,spontaneous,100,-0.11479685068130493,-1.0291038751602173,0.462099552154541
conciliatory,negative,4,humble,100,-0.09963583350181579,-0.872589111328125,0.7765560150146484
concise,positive,1,stoic,76,0.09397808501594945,-0.785475492477417,0.8872157335281372
concise,positive,2,practical,100,0.07245296597480774,-0.511192798614502,0.9984731674194336
concise,positive,3,concise,73,0.06554297388416447,-0.5833826065063477,0.9554257392883301
concise,positive,4,playful,100,0.05538195967674255,-0.8974645137786865,1.047338843345642
concise,negative,1,verbose,100,-0.2931418478488922,-1.2255010604858398,0.7571713924407959
concise,negative,2,formal,100,-0.20123244524002076,-0.8741762638092041,0.6597838401794434
concise,negative,3,analytical,100,-0.1784236788749695,-0.9551684856414795,0.639326810836792
concise,negative,4,speculative,98,-0.1640539254461016,-0.8374530076980591,0.7653324604034424
condescending,positive,1,entertaining,100,0.570071035027504,-0.17265081405639648,1.7981862425804138
condescending,positive,2,playful,100,0.5069661092758179,-0.13285481929779053,1.656197726726532
condescending,positive,3,pessimistic,100,0.42238177806138993,-0.639595627784729,1.3826950192451477
condescending,positive,4,skeptical,100,0.4011218810081482,-0.20806550979614258,1.2069075107574463
condescending,negative,1,formal,100,0.07689561307430268,-0.49796485900878906,0.7286821007728577
condescending,negative,2,concise,73,0.09037903318666432,-0.4922407865524292,0.7347705364227295
condescending,negative,3,confident,100,0.12255466401576996,-0.6690640449523926,1.0378071069717407
condescending,negative,4,methodical,100,0.1316971892118454,-0.7014853954315186,0.8120819926261902
confident,positive,1,formal,100,0.08080640636384487,-0.37813669443130493,0.5035544335842133
confident,positive,2,verbose,100,0.06723045095801354,-0.48612426221370697,0.6123430728912354
confident,positive,3,confident,100,0.052563722692430016,-0.4959538131952286,0.7441831529140472
confident,positive,4,inspirational,100,0.02174863427877426,-0.49526018649339676,0.4345245361328125
confident,negative,1,skeptical,100,-0.17470109585672616,-0.8157541751861572,0.21347391605377197
confident,negative,2,anxious,100,-0.16556827049702405,-0.8356252014636993,0.3269399106502533
confident,negative,3,humble,100,-0.16364295970648526,-0.5962656736373901,0.1813226342201233
confident,negative,4,pessimistic,100,-0.15358035284094512,-1.031879723072052,0.33580683171749115
confrontational,positive,1,formal,100,0.03296656012535095,-0.581758975982666,0.5923780202865601
confrontational,positive,2,verbose,100,0.02225299060344696,-0.5236527919769287,0.571563720703125
confrontational,positive,3,confident,100,0.01386506199836731,-0.8303015232086182,0.7708673477172852
confrontational,positive,4,methodical,100,-0.052448810338974,-0.5072870254516602,0.4968090057373047
confrontational,negative,1,playful,100,-0.33122233659029005,-1.176449477672577,0.30207860469818115
confrontational,negative,2,anxious,100,-0.33066936433315275,-1.3001304268836975,0.24833941459655762
confrontational,negative,3,entertaining,100,-0.31815641462802885,-1.1710270643234253,0.5078096389770508
confrontational,negative,4,empathetic,100,-0.2959877425432205,-0.9644594788551331,0.3775973320007324
conscientious,positive,1,verbose,100,0.135997554063797,-0.752901554107666,1.0871758460998535
conscientious,positive,2,formal,100,0.13532898902893067,-0.5783282518386841,1.0388579368591309
conscientious,positive,3,confident,100,0.035690528154373166,-1.4297133684158325,1.3349964618682861
conscientious,positive,4,inspirational,100,0.015723646879196168,-0.7477772235870361,0.8015527725219727
conscientious,negative,1,entertaining,100,-0.46674404323101043,-1.7977409362792969,0.7788745164871216
conscientious,negative,2,playful,100,-0.4661884784698486,-2.0964198112487793,0.4253917932510376
conscientious,negative,3,anxious,100,-0.3916297507286072,-1.7727113962173462,0.47875332832336426
conscientious,negative,4,humble,100,-0.3836752247810364,-1.1948537826538086,0.6584699153900146
contemporary,positive,1,anxious,100,0.1150228582508862,-0.43345751985907555,0.7346950769424438
contemporary,positive,2,playful,100,0.08905540745705366,-0.2558498978614807,0.6089739799499512
contemporary,positive,3,casual,100,0.07687109537422657,-0.23578086495399475,0.7690203189849854
contemporary,positive,4,accessible,100,0.0721919422224164,-0.3733701705932617,0.7455599308013916
contemporary,negative,1,formal,100,-0.09909879256039858,-0.5289596319198608,0.2569919228553772
contemporary,negative,2,verbose,100,-0.085717599876225,-0.5279039144515991,0.38150927424430847
contemporary,negative,3,analytical,100,-0.06188085898756981,-0.5763621851801872,0.546460747718811
contemporary,negative,4,methodical,100,-0.05221081940457225,-0.4234939217567444,0.3418903350830078
contrarian,positive,1,entertaining,100,0.346301665045321,-0.17089925706386566,1.2484168410301208
contrarian,positive,2,speculative,98,0.3231919852218458,-0.22348007559776306,1.419910043478012
contrarian,positive,3,skeptical,100,0.30926852313801645,-0.15576285123825073,1.0230042338371277
contrarian,positive,4,playful,100,0.30797385461628435,-0.20628231763839722,1.009729266166687
contrarian,negative,1,formal,100,0.03586980219930411,-0.5316651910543442,0.6073277592658997
contrarian,negative,2,concise,73,0.04225171592137585,-0.3488602787256241,0.4686205983161926
contrarian,negative,3,methodical,100,0.08058220244944096,-0.47935067117214203,0.6998270750045776
contrarian,negative,4,confident,100,0.08399314884096384,-0.549830436706543,0.6512858867645264
convergent,positive,1,practical,100,0.13059105787426234,-0.3053468316793442,0.829871267080307
convergent,positive,2,stoic,76,0.11495697696840293,-0.347906693816185,0.6336572766304016
convergent,positive,3,data_driven,100,0.09562772491946817,-0.6208112239837646,0.8670662194490433
convergent,positive,4,serious,100,0.09328724701888859,-0.5814546644687653,0.8292663097381592
convergent,negative,1,big_picture,100,-0.03922617407515645,-0.7675487995147705,0.6666382551193237
convergent,negative,2,inspirational,100,-0.035407805778086186,-0.4811077415943146,0.5544639825820923
convergent,negative,3,speculative,98,-0.030706336341646254,-0.9315361380577087,0.7287176549434662
